tweet,id,name,location,topic,created_at,processed_on
@socialsoprano Spent yesterday in bed with the shakes and other side effects from 2nd #Pfizer ....had hoped I would… https://t.co/B3Z3DBG47z,1391480044405600259,Hilary Quinn,,Pfizer ,Sun May 09 19:47:49 +0000 2021,2021-05-11 21:08:19
#Vaccinesideeffects don’t tell you how well your #immunesystem will #protect you from covid-19… https://t.co/TchSczghFs,1391477959802953729,Hitech Guru,"Toronto, Canada",Pfizer ,Sun May 09 19:39:32 +0000 2021,2021-05-11 21:08:19
Fully vaccinated; double-dosed. #pfizer #fuckcovid,1391477905775939586,Edmond,SF Bay Area,Pfizer ,Sun May 09 19:39:19 +0000 2021,2021-05-11 21:08:19
"@garethicke a few @pfizer truths 

Did #Pfizer turn themselves in for doing wrong ?

No they carried on until they… https://t.co/BL4BMCsdS5",1391477613894541316,Ian Puddick,IPCC Trumpton Camberwick Green,Pfizer ,Sun May 09 19:38:10 +0000 2021,2021-05-11 21:08:19
"@garethicke a few @pfizer truths 

Did #Pfizer turn themselves in for doing wrong ?

No they carried on until they… https://t.co/1jWHvuHIte",1391477557548175360,Ian Puddick,IPCC Trumpton Camberwick Green,Pfizer ,Sun May 09 19:37:56 +0000 2021,2021-05-11 21:08:19
"@garethicke a few @pfizer truths 

Did #Pfizer turn themselves in for doing wrong ?

No they carried on until they… https://t.co/KzPrFKbyzf",1391477502082756613,Ian Puddick,IPCC Trumpton Camberwick Green,Pfizer ,Sun May 09 19:37:43 +0000 2021,2021-05-11 21:08:19
"@garethicke a few @pfizer truths 

Did #Pfizer turn themselves in for doing wrong ?

No they carried on until they… https://t.co/rEcBfMVIhg",1391477441575665667,Ian Puddick,IPCC Trumpton Camberwick Green,Pfizer ,Sun May 09 19:37:29 +0000 2021,2021-05-11 21:08:19
"#Vaccine done ✔️ Info on how to get a #leftover vaccine in my stories 👆🏻
.
#LucaFioreMusic #Pfizer #covid_19… https://t.co/CnIoKEkKxJ",1391475343660302338,Luca Fiore,"London, England",Pfizer ,Sun May 09 19:29:08 +0000 2021,2021-05-11 21:08:19
@ianuragthakur @kharge @narendramodi @FinMinIndia @PIB_India @PIBHindi @PIBFactCheck @PIBMumbai @mygovindia… https://t.co/L5SXWt3D6R,1391474784039432194,Bharatmarg,"Brampton, Ontario",Pfizer ,Sun May 09 19:26:55 +0000 2021,2021-05-11 21:08:19
"This is encouraging news but let us not forget Israel used the best in #Pfizer. 

cf Chile. also highly #vaccinated. https://t.co/EDM8B5EVdf",1391474732004823041,Dr George Christos,"Perth, Western Australia",Pfizer ,Sun May 09 19:26:43 +0000 2021,2021-05-11 21:08:19
Got my first vaccination today and couldn’t be more proud of my former Pfizer colleagues or the remarkable NHS we a… https://t.co/Q1Rx0RMCBq,1391473918519697413,Mike Hawthorne,UK/USA ,Pfizer ,Sun May 09 19:23:29 +0000 2021,2021-05-11 21:08:19
2nd dose! #Pfizer 🤟🤙👊💪 https://t.co/o9n32HHoBm,1391473194188505088,Patti ☘️,Arizona,Pfizer ,Sun May 09 19:20:36 +0000 2021,2021-05-11 21:08:19
Just got my 1st dose of the vaccine. Fairly quick and painless experience overall. Now time for another long wait. #Pfizer #CovidVaccine,1391473143332499456,Mike,"Surrey, BC, Canada",Pfizer ,Sun May 09 19:20:24 +0000 2021,2021-05-11 21:08:19
@ANI #POTUS bullying India to buy #Pfizer vaccine? Is Pfizer new East Indian Company to eat India? #Biden forced to… https://t.co/9pmMJxdx7d,1391472679190859777,Bharatmarg,"Brampton, Ontario",Pfizer ,Sun May 09 19:18:33 +0000 2021,2021-05-11 21:08:19
Ragaaaa. #iomivaccino #Pfizer #PfizerVaccine #COVIDー19 #covidfree https://t.co/IZRpKF2FJ6,1391470058979921921,ɢᴇᴍᴍᴀ🎈🧸,,Pfizer ,Sun May 09 19:08:08 +0000 2021,2021-05-11 21:08:19
It’s official. Pfizered. #Pfizer #vaccinated https://t.co/0K2Cjc3WfN,1391469685322010626,Luke Reece,"Toronto, Ontario",Pfizer ,Sun May 09 19:06:39 +0000 2021,2021-05-11 21:08:19
"Happy Mother’s Day to all the Moms out there. Ours was made possible in part by #Pfizer , #Moderna , and… https://t.co/CFYDPLwonc",1391469279002906639,Tom Boike,"Troy, Michigan",Pfizer ,Sun May 09 19:05:03 +0000 2021,2021-05-11 21:08:19
Thank you @VaxHuntersCan for helping this girl get her #Pfizer shot! https://t.co/VlK0tPrSHz,1391469171620388867,Lauryn Macdonald,,Pfizer ,Sun May 09 19:04:37 +0000 2021,2021-05-11 21:08:19
"I've been stabbed!!

#fuckcovid19 #fuckcovid #covid #covidvacccine #covid_19 #vaccinationdone✔️ #vaccine… https://t.co/Ei5WJS4mlj",1391468628785041410,Telisa Courtney,,Pfizer ,Sun May 09 19:02:27 +0000 2021,2021-05-11 21:08:19
"A casual dog walk was way too much physical activity for me today... Yay, vaccine side effects... Still worth it. G… https://t.co/3Mz2gL2kmY",1391468015057661953,sleepyeve,,Pfizer ,Sun May 09 19:00:01 +0000 2021,2021-05-11 21:08:19
"Although I appreciate everything that my partner and daughter did for me this Mother’s Day, this is the best gift b… https://t.co/ddeitF3ST9",1391467936657944576,Jennifer Stockdale,,Pfizer ,Sun May 09 18:59:42 +0000 2021,2021-05-11 21:08:19
"Chipped, and ready to shed. #COVID19 #Pfizer https://t.co/nY4UYX50UB",1391467359135682561,J. Koster,"Red Deer, AB",Pfizer ,Sun May 09 18:57:25 +0000 2021,2021-05-11 21:08:19
"Someone proposed to add #Pfizer asset on @mirror_protocol. It is a wonderful proposal!
“Pfizer is a boring unexciti… https://t.co/crxzvVcR1L",1391467242655780864,hBroker,"San Paolo, Brasile",Pfizer ,Sun May 09 18:56:57 +0000 2021,2021-05-11 21:08:19
"An unexpected effect of the vaccine is that the Windows startup music plays whenever I wake up.

#vaccinated #Pfizer #CovidVaccine",1391467030470021120,Tiffany Mull,,Pfizer ,Sun May 09 18:56:06 +0000 2021,2021-05-11 21:08:19
"@funder I did, with #Pfizer.",1391465708115083265,"Dr. Globe, PhD","Memphis, TN",Pfizer ,Sun May 09 18:50:51 +0000 2021,2021-05-11 21:08:19
"My mommy passed away when I was 15, so for Mother's Day I went to go see my dad because he's FULLY #vaccinated now.… https://t.co/j9Eerc9cb7",1391465573721288705,Robin Tillera,Texas,Pfizer ,Sun May 09 18:50:19 +0000 2021,2021-05-11 21:08:19
"#Pfizer vaccine update: 

It’s been about 28 hours since my vaccine. I still have lots of soreness in my arm, as we… https://t.co/xe9ZQqpsXf",1391464951412400135,Whaley Excited to be Vaccinated,"St Louis, MO",Pfizer ,Sun May 09 18:47:51 +0000 2021,2021-05-11 21:08:19
"The main reason this 30+ chap (Michael Chown) wants to be jabbed, is so he won't be excluded from things like holid… https://t.co/Q4ZLBipXUg",1391463928169910275,Covid Apostate,"Kent, UK",Pfizer ,Sun May 09 18:43:47 +0000 2021,2021-05-11 21:08:19
Pfeeling pfine after getting my first #Pfizer dose — shout out to the pop up at  @JCA_Ontario and @karelpeterss for the heads up 💫,1391463645029322752,Bex.,"Toronto, Ontario",Pfizer ,Sun May 09 18:42:39 +0000 2021,2021-05-11 21:08:19
Going to get my @pfizer at @cvspharmacy . Even made a #Pfizer shirt so there is no mistake that I want… https://t.co/PYL1aWKlPi,1391463483607162881,Hogwartsdiyetc,United States,Pfizer ,Sun May 09 18:42:01 +0000 2021,2021-05-11 21:08:19
"""These are some of the companies that are still donating to the 147 Republican traitors who voted to overturn the e… https://t.co/l9NeYJ2x07",1391462408904855555,Jonathan Oskins,"Los Angeles, California",Pfizer ,Sun May 09 18:37:45 +0000 2021,2021-05-11 21:08:19
"Maddie is fully vaccinated as of yesterday. Which means she's not feeling good today- achy, fatigued, fever.  I'm g… https://t.co/NO2PSTtVlM",1391461788479229954,Dana is Tired,Washington,Pfizer ,Sun May 09 18:35:17 +0000 2021,2021-05-11 21:08:19
"I surprised my mom, nana, &amp; godmother for Mother’s Day. Thanks for the assist, #Pfizer (and the twin). https://t.co/PygZUCDQq7",1391461391631011840,Hilary Zedlitz,"Ann Arbor, MI",Pfizer ,Sun May 09 18:33:42 +0000 2021,2021-05-11 21:08:19
Find out how effective the Pfizer vaccine is against the U.K. and South African variants. https://t.co/C2SJMSfmJZ… https://t.co/Q2dPeJcvrm,1391461190472278016,ConsumerLab.com,New York,Pfizer ,Sun May 09 18:32:54 +0000 2021,2021-05-11 21:08:19
Got my first dose of 5G! Happy to be one step closer to going back to normal! #pfizer #backtonormal… https://t.co/awiBWqgZlE,1391461077364379649,Kyle Beckmann,,Pfizer ,Sun May 09 18:32:27 +0000 2021,2021-05-11 21:08:19
Just had my 2nd Pfizer shot. In the waiting area afterwards waiting for 15mins before leaving. It’s Busy. #Pfizer… https://t.co/p5aBQEIyXX,1391460256866127872,Pixelmover,Seattle + Ireland + UK,Pfizer ,Sun May 09 18:29:11 +0000 2021,2021-05-11 21:08:19
"Anyone notice how news has changed its wordage too... jab not vaccine.

🚨 BREAKING

The European Commission has not… https://t.co/F2WxVNQ1IF",1391459841550524416,#NoVaccinePassports #NoVaccinePassport,,Pfizer ,Sun May 09 18:27:32 +0000 2021,2021-05-11 21:08:19
I #stuckittoCOVID. Thanks to The Medicine Shoppe. #yayscience #Pfizer https://t.co/nL1beuURZx,1391458330036654087,Brett Cottrill,"Regina, Saskatchewan",Pfizer ,Sun May 09 18:21:32 +0000 2021,2021-05-11 21:08:19
"#2 done, two weeks to go…
.
#pfizer #secondvaxdone https://t.co/LMpObZLVfr https://t.co/XodEqMD0e3",1391458294586355714,David Gaus,Sunnyvale,Pfizer ,Sun May 09 18:21:24 +0000 2021,2021-05-11 21:08:19
Second shot is in the books!  #pfizer #science https://t.co/Os3NDjB4nv,1391458144916705280,Anthony Lee,"San Jose, CA",Pfizer ,Sun May 09 18:20:48 +0000 2021,2021-05-11 21:08:19
Drive through poke done. And now we wait 16 more weeks. #COVID19BC #Pfizer #jab,1391456695860170753,Rishi Appadu,,Pfizer ,Sun May 09 18:15:02 +0000 2021,2021-05-11 21:08:19
"2nd dose complete as of today.

Hope it's as smooth as the first one!
#walgreens #COVIDVaccination #GetVaccinated #Pfizer",1391455263257874434,Mathew McKinney,"Las Vegas, Nevada",Pfizer ,Sun May 09 18:09:21 +0000 2021,2021-05-11 21:08:19
"Pfizer Vaccination done! Mild soreness in the arm, that's what I experienced for one day.. give it a shot..
 There… https://t.co/wHlRQ4Gh51",1391455050971688966,Sabrin صابرين,Canada,Pfizer ,Sun May 09 18:08:30 +0000 2021,2021-05-11 21:08:19
#Pfizer says it will seek clearance in September for its vaccine to be used in children aged 2 to 11… https://t.co/03MFzVjG1j,1391454179990941701,MedPro Group,"Fort Wayne, IN",Pfizer ,Sun May 09 18:05:03 +0000 2021,2021-05-11 21:08:19
@JasonOverstreet I get my second #Pfizer dose on Tuesday the 11th! 🙂,1391453802302111745,Daved Alexander 🏳️‍🌈 👻🌴,"Los Angeles, CA",Pfizer ,Sun May 09 18:03:33 +0000 2021,2021-05-11 21:08:19
Yay!! Vax #2 in the arm! 💉 🩹🚫🦠#Pfizer #CovidVaccine https://t.co/vtAAAwhOiR,1391453575507681284,Steve Burrell (He/Him/His),"Soquel, CA",Pfizer ,Sun May 09 18:02:39 +0000 2021,2021-05-11 21:08:19
@TheRyanSupreme @_kevinsousa Same here!  #Pfizer,1391453118404177926,Glenda,"Toronto, Ontario",Pfizer ,Sun May 09 18:00:50 +0000 2021,2021-05-11 21:08:19
It's all a lie - Michael Yeadon Ex Pfizer Executive Blows Whistle - Raises Serious Concerns About The Injections… https://t.co/Gw6m6YbTBp,1391452464675704832,A Moffat,Hacienda Nápoles,Pfizer ,Sun May 09 17:58:14 +0000 2021,2021-05-11 21:08:19
"On Saturday, the #EU Commission struck a deal with #Pfizer and #BioNTech to buy up to 1.8 billion additional doses… https://t.co/ae4ZmM8Y1d",1391451928081666054,Foreigner.fi,"Helsinki, Finland",Pfizer ,Sun May 09 17:56:06 +0000 2021,2021-05-11 21:08:19
"When the world is swimming in #vaccines , #safetravels will be on the radar.
Got to be patient. We're almost there;… https://t.co/gjIWDFYKPc",1391451781255860225,Cay,O Canada 🇨🇦 ❤️ 🍁,Pfizer ,Sun May 09 17:55:31 +0000 2021,2021-05-11 21:08:19
@pfizer makes penis pills. Old men buy penis pills. Old men die from Covid 19. Pfizer makes Covid 19 vaccine.… https://t.co/vxfQwNh8YF,1391451718240460803,Zerocrossing,Planet Terra ,Pfizer ,Sun May 09 17:55:16 +0000 2021,2021-05-11 21:08:19
@NYGovCuomo Second #Pfizer dose today. Honored that a nice @NationalGuardNY member administered the shot!,1391450903048249344,"NancySzakats, Principal, TheWriteStuffOnline, LLC.","Niskayuna, NY",Pfizer ,Sun May 09 17:52:01 +0000 2021,2021-05-11 21:08:19
FREE #Pfizer vaccines available w/a FREE Caribbean meal and PPE today at @COGofENY. No appointment needed. Just wal… https://t.co/ue5AK5DX51,1391450718951854094,Molly Chidester,"New York, NY",Pfizer ,Sun May 09 17:51:17 +0000 2021,2021-05-11 21:08:19
@RebeccaLock22 @aliceesolsen I’ve got my second one on Wednesday 👏🏻 #Pfizer,1391450593315725312,Jane K ✨🌻✨2021✨💙✨,Manchester. Tenerife.,Pfizer ,Sun May 09 17:50:48 +0000 2021,2021-05-11 21:08:19
Many Conservatives believe Trump is antichrist because of his continued stance with the Fascists/Communists shoving… https://t.co/G5PmpUvpHS,1391450264390012936,Keith Liberty,New Republic USA,Pfizer ,Sun May 09 17:49:29 +0000 2021,2021-05-11 21:08:19
Got my shot today! #getthevaccine #igottheshot #COVID #Pfizer https://t.co/pP8rG5r97t,1391449726034251776,Elizabeth Pullman,The Beautiful Niagara Region!,Pfizer ,Sun May 09 17:47:21 +0000 2021,2021-05-11 21:08:19
Need a vaccine? Come on to 995 Arrow Road. #Pfizer #essentialworkers #firstdoseonly https://t.co/jl6W10ItwZ,1391449044728307713,JCA President,"995 Arrow Road, Toronto",Pfizer ,Sun May 09 17:44:38 +0000 2021,2021-05-11 21:08:19
Shot #2 complete. 💉 I’m fully vaccinated! #Pfizer,1391448858312511495,Chelsea,Chicago Burbs,Pfizer ,Sun May 09 17:43:54 +0000 2021,2021-05-11 21:08:19
"I got the #Pfizer. Both shots. Second one Friday. Side effects, if you can call them that, were minimal. Kinda tire… https://t.co/7jiEOkgpeX",1391448507945426950,Ben S,Here,Pfizer ,Sun May 09 17:42:30 +0000 2021,2021-05-11 21:08:19
2nd vaccine 💉 ✅ Just hoping I don’t have too much of a reaction 🤞🏻🤞🏻#CovidVaccine #secondvaccine #pfizer… https://t.co/T2KgOqE5zq,1391448292001828864,Sarah Le Brocq,Harrogate ,Pfizer ,Sun May 09 17:41:39 +0000 2021,2021-05-11 21:08:19
25 hours post second Pfizer dose: A headache that was fixed with Excedrin Migrane and a stomach ache that was slept… https://t.co/02nEsGpMbe,1391447806653698049,Jordan Dressman,"Huntsville, AL",Pfizer ,Sun May 09 17:39:43 +0000 2021,2021-05-11 21:08:19
"Got my first shot this Friday, negligible side effects. Get your shots, people, as soon as you’re able to. Don't be… https://t.co/VAL0EHqkHj",1391447193735815169,Zlatko Pavic,"iphone:45.245831,17.389981",Pfizer ,Sun May 09 17:37:17 +0000 2021,2021-05-11 21:08:19
$PFE $BNTX EU Commission has signed a deal with Pfizer/BioNtech for 1.8B doses of COVID-19 vaccine for 2021-2023 (#Pfizer Inc),1391447156792365058,Juan M. Molina 😷,"Delaware, EEUU 🇺🇲/ 🇻🇪",Pfizer ,Sun May 09 17:37:08 +0000 2021,2021-05-11 21:08:19
"@hjelle_brian Last I checked, re #anaphylacticshock/ #anaphylaxis: #Pfizer 4.5/m, #Moderna 2.5/m (even though 3x mo… https://t.co/x4GNHW2xF5",1391445669940908033,Frederic Schultz Esq,"CALIFORNIA, USA",Pfizer ,Sun May 09 17:31:14 +0000 2021,2021-05-11 21:08:19
"All done! Second #covidvacccine #pfizer @ California State University, Northridge https://t.co/1LCZ93tQc6",1391445331343134722,LaVelle LaRue,"Los Angeles, CA",Pfizer ,Sun May 09 17:29:53 +0000 2021,2021-05-11 21:08:19
"🧔Luke Garrett (20 Year)
🏴󠁧󠁢󠁳󠁣󠁴󠁿 Glasgow (Scotland)
💉 Pfizer
☠️⚡️ 12 Hours After
https://t.co/5yZwErnyfd
#Covid19… https://t.co/xl3LrCli86",1391443854235246595,Laurent Olivier,,Pfizer ,Sun May 09 17:24:01 +0000 2021,2021-05-11 21:08:19
Just got my second #CovidVaccine and  I can honestly feel @BillGates inside me #Pfizer,1391443677877260289,Sergio Caceres,,Pfizer ,Sun May 09 17:23:19 +0000 2021,2021-05-11 21:08:19
"@mike31568057 @InovioInvestor Not true. If #CEPI, #COVAX step in just like #mrna #Sinopharm #AstraZeneca #Pfizer #BioNTech",1391443111360991235,Canadian,United States,Pfizer ,Sun May 09 17:21:04 +0000 2021,2021-05-11 21:08:19
2nd dose of the #Pfizer tomorrow. This is the one that makes my c0ck bigger and more veiny?,1391442253223235588,Charm🌹,meeting by chance,Pfizer ,Sun May 09 17:17:39 +0000 2021,2021-05-11 21:08:19
"👨🏾‍🦲 Dr Joshimar Henry (27 Year)
🇺🇸 Chicago (USA)
💉 Pfizer
☠️ 3 Months After
https://t.co/5UhHZyLF8H
#Covid19… https://t.co/WzwAQl9JKg",1391442206129541122,Laurent Olivier,,Pfizer ,Sun May 09 17:17:28 +0000 2021,2021-05-11 21:08:19
"I didn’t study virology in college (I focused on organismal biology), but this is explained in simple terms. Fuck y… https://t.co/svI7QpH6Ho",1391441532427784193,Phoenix (they/them),They/them,Pfizer ,Sun May 09 17:14:47 +0000 2021,2021-05-11 21:08:19
"👩🏽‍🦱Midwin Charles (47 Year)
🇺🇸New York (USA)
💉Pfizer
☠️3 Weeks After
https://t.co/guEZo3ip6J
#Covid19 #Vaccin… https://t.co/2Val1rD7mZ",1391441266626473988,Laurent Olivier,,Pfizer ,Sun May 09 17:13:44 +0000 2021,2021-05-11 21:08:19
if you're worried about your #2ndshot: sore arm and sleepy for 1 1/2 days after the second shot. I watched 90s romc… https://t.co/53h6YfISbk,1391440483671441410,Jen V. | Committed,"Seattle, WA",Pfizer ,Sun May 09 17:10:37 +0000 2021,2021-05-11 21:08:19
"Had my first dose of the COVID-19 Pfizer-BioNTech vaccine today. If you get offered yours or get the call from NHS,… https://t.co/CcZo1k1YES",1391440408278937600,Jack Sullivan,Essex & Manchester,Pfizer ,Sun May 09 17:10:19 +0000 2021,2021-05-11 21:08:19
"Second shot done!  Two hours ago and so far, so good. No side effects.  #Pfizer",1391440193895424004,Vi Puhstushin,,Pfizer ,Sun May 09 17:09:28 +0000 2021,2021-05-11 21:08:19
"All vaxxed up! 

#pfizer #covid_19 #covidvacccine #secondshot https://t.co/clIX4DZqMp",1391439588917383171,Steven For Ward 10,"Minneapolis, MN",Pfizer ,Sun May 09 17:07:04 +0000 2021,2021-05-11 21:08:19
http://Ontario Vaccine doses to ramp up quickly https://t.co/bj3vPzsH9j via @bayobserver #Hamont #BurlOn… https://t.co/O8pfDKF47G,1391439523486240771,Bay Observer,"Hamilton, Ontario",Pfizer ,Sun May 09 17:06:48 +0000 2021,2021-05-11 21:08:19
"Vaccination 💉 : 1 down, 1 to go
#GetVaccinated #Pfizer 

Really impressed with the system, my thanks to all the key workers involved!",1391439134347124736,Ben,Home: 🏴󠁧󠁢󠁷󠁬󠁳󠁿,Pfizer ,Sun May 09 17:05:15 +0000 2021,2021-05-11 21:08:19
Those who had been negative can wait for a fortnight or so for vaccine. Let others get their second dose.Also our y… https://t.co/MlDVnn1yqI,1391439074255278083,dr.neeraj kr.,,Pfizer ,Sun May 09 17:05:01 +0000 2021,2021-05-11 21:08:19
@vikantsahay @RahulGandhi @RakeshSinha01 #Pfizer As Per Reports 😏,1391437542336073728,"Stay a mystery, it’s better !!!","Noida, India",Pfizer ,Sun May 09 16:58:56 +0000 2021,2021-05-11 21:08:19
"@POTUS @CollectorNar @PrinceRajpipla @SPNarmada @WHCOVIDResponse @PMOIndia 
 We need to get the Covid19 vaccine ava… https://t.co/FU9W92QQmZ",1391437353735147521,Duke Hanumanteshwar,,Pfizer ,Sun May 09 16:58:11 +0000 2021,2021-05-11 21:08:19
"now @TimesNow too, is promoting #Pfizer  ? 🙄",1391436932731707407,Anjali,"Mumbai, India",Pfizer ,Sun May 09 16:56:31 +0000 2021,2021-05-11 21:08:19
Who so ever in this world has any doubt on vaccine supply and order. This thread is for you! #Covaxin… https://t.co/PFexA4J204,1391436493407748101,Herchel Goda,"Akola, India",Pfizer ,Sun May 09 16:54:46 +0000 2021,2021-05-11 21:08:19
"I haven’t seen my Mom, and my son hasn’t seen his grandmother, since December 2019, but thanks to science, I will g… https://t.co/HvFSJXzOhm",1391436043715497988,Dorie is Vaxxed and Masked,"Washington, D.C.",Pfizer ,Sun May 09 16:52:59 +0000 2021,2021-05-11 21:08:19
Middle East and its English #SaudiArabia #VaccineForAll #Pfizer #AstraZeneca https://t.co/CliglcGaMA,1391435596506279946,Free Spirit,🇵🇰 ,Pfizer ,Sun May 09 16:51:12 +0000 2021,2021-05-11 21:08:19
Doing a refresher on Hooks before I get my second #Pfizer #vaccine &amp; lose the opportunity &amp; patience to lock myself… https://t.co/thiAiSeqT6,1391435305257996290,Kieran Volz,,Pfizer ,Sun May 09 16:50:03 +0000 2021,2021-05-11 21:08:19
"£3.75 Adjustable, 3 Layers or 2 Layers WOMEN and MEN Face Masks.
20% OFF FOR 5
15% OFF FOR 4
10% OFF FOR 3 
DISCOUN… https://t.co/lgLtbg6D8a",1391435294336077829,PearleeShop,,Pfizer ,Sun May 09 16:50:00 +0000 2021,2021-05-11 21:08:19
Just had my first #Covid19 #Pfizer vaccine. Absolutely first class care by all at @SwanseabayNHS in the Bay Field H… https://t.co/t6EujktJ6D,1391435260391534593,Helen Louise Morris,"Neath, Wales",Pfizer ,Sun May 09 16:49:52 +0000 2021,2021-05-11 21:08:19
"Spotted behind a Pfizer vaccine truck - mRna yahan jeena yahan iske siwa jaana kahan!Grinning face

Source - Whatsa… https://t.co/yaAhgsJ5cO",1391434681208299523,Rohan Lunawat,"Pune, India",Pfizer ,Sun May 09 16:47:34 +0000 2021,2021-05-11 21:08:19
@business To buy the #Pfizer vaccine they would have to mortgage their countries and they could she Pfizer for bad… https://t.co/dsx1Uwv2SQ,1391433511874215937,Ferguson,,Pfizer ,Sun May 09 16:42:55 +0000 2021,2021-05-11 21:08:19
First #Pfizer injection today. Big thank you to the team @PandJLive and @NHSGrampian ❤️🌈 #Aberdeen,1391433320030949378,Ross Anderson,"Aberdeen, Scotland",Pfizer ,Sun May 09 16:42:09 +0000 2021,2021-05-11 21:08:19
Got my first does of vaccine. It was extremely well-organised. Heartfelt thanks to Québec’s dedicated healthcare wo… https://t.co/RfXOkX5usQ,1391431794126475264,𝕍𝕒𝕙𝕚𝕕 𝕐𝕦𝕔𝕖𝕤𝕠𝕪,"Montréal, Québec",Pfizer ,Sun May 09 16:36:05 +0000 2021,2021-05-11 21:08:19
"#WARNING Mr #Modi you can't steal #VaccinesWork patents all you can do is buy #COVID vaccines like everybody else
~… https://t.co/ZNag33Genv",1391431726002544645,Louisa Jourdan,"London, England",Pfizer ,Sun May 09 16:35:49 +0000 2021,2021-05-11 21:08:19
"@sante_qc On the supply side, #Quebec had 400k unused doses yesterday - enough for just over 5 days at current pace… https://t.co/N8GJ9yzkub",1391430248026288130,segacs,Montreal,Pfizer ,Sun May 09 16:29:57 +0000 2021,2021-05-11 21:08:19
"Humanity and stupidity seems to merge all the time but even more in the age of social media. Well, having had the 2… https://t.co/Xr3s2r20Kx",1391429949924519936,What's on SE1 & SE16,"London, England",Pfizer ,Sun May 09 16:28:46 +0000 2021,2021-05-11 21:08:19
Anyone 18+ who wants a vaccine #Pfizer visit 1501 Albion Rd. NOW No restrictions!!! They are taking all ages/ Posta… https://t.co/cKB9DPF6Gl,1391429387703173122,Sam,,Pfizer ,Sun May 09 16:26:32 +0000 2021,2021-05-11 21:08:19
"world vax shortage- 1.2B given, 10/15 B need- wanted by #BigPharma, mostly those #mRNA 
their lobby won #German &amp; t… https://t.co/2xRdSDwUcz",1391428838417121281,MercoglianoTrueBlog,,Pfizer ,Sun May 09 16:24:21 +0000 2021,2021-05-11 21:08:19
Round 2 complete 💉 #Pfizer #VaxUpPhilly https://t.co/HtWtaPrC68,1391426689037656068,Malcolm Poindexter III,"Philadelphia, PA",Pfizer ,Sun May 09 16:15:48 +0000 2021,2021-05-11 21:08:19
https://t.co/pjqxxFmhXa  No it is not 'rare' to die after being vaccinated with Pfizer (2 shots) it is simply possi… https://t.co/egpdGkR7HZ,1391426500063342593,Likeanyonecares,the past,Pfizer ,Sun May 09 16:15:03 +0000 2021,2021-05-11 21:08:19
"👵🏻Judith Reisman  ( 85 Year)
🇺🇸 New Jersey (USA)
💉 Pfizer
☠️10 Days After
https://t.co/Bp2FA4jaEA
#Covid19 #Vaccin… https://t.co/XapRw4uL2R",1391426044780032000,Laurent Olivier,,Pfizer ,Sun May 09 16:13:15 +0000 2021,2021-05-11 21:08:19
"At the small hospital where Dr. Oumaima Djarma works in Chad’s capital, there are no debates over which coronavirus… https://t.co/nT6GU0f1NG",1391425982142107650,ABC4 News,Utah,Pfizer ,Sun May 09 16:13:00 +0000 2021,2021-05-11 21:08:20
"Sir @narendramodi ji plz expediate #Pfizer &amp;  #SputnikV 
Why is it taking this long ?

No excuses/ reasons are good… https://t.co/aGEdAMcmDb",1391425756601864199,Dr Gautam Ghosh,World ,Pfizer ,Sun May 09 16:12:06 +0000 2021,2021-05-11 21:08:20
"Reportage photo chez #Pfizer
How Pfizer makes covid19 vaccine.
 
Reportage du @nytimes

#vaccin #science… https://t.co/8H8rpOwKG1",1391424933910229004,Magali NOE,PARIS,Pfizer ,Sun May 09 16:08:50 +0000 2021,2021-05-11 21:08:20
I am selfish and don’t care about others #Moderna #modernavaccine #Pfizer #PfizerVaccine #AstraZeneca… https://t.co/FNPXSizOES,1391424546650140675,Purps,Canada,Pfizer ,Sun May 09 16:07:17 +0000 2021,2021-05-11 21:08:20
Second vaccine done! That’s us both sorted! #Pfizer,1391423693415387142,Michael Johnson-Ellis,"Hagley, England",Pfizer ,Sun May 09 16:03:54 +0000 2021,2021-05-11 21:08:20
"Got first #Pfizer vaccine shot. No side effects so far, so far so good! YAY!!!!

#vaccinated #COVIDVaccination #SzczepimySię",1391423020766580739,Krzysztof L,nowhere,Pfizer ,Sun May 09 16:01:14 +0000 2021,2021-05-11 21:08:20
"What Is #MentalHealth? event video is now available on our Youtube channel.
---
https://t.co/UMeNzqyiHa
---… https://t.co/dhfMWop3H0",1391422765509578753,Mothers of Peace Regent Park,540 Dundas Street Easst,Pfizer ,Sun May 09 16:00:13 +0000 2021,2021-05-11 21:08:20
Hertfordshire residents have told us they would like to be better prepared for normal side effects from the #Pfizer… https://t.co/11Z7ol79MW,1391422710480211968,Healthwatch Herts,"Welwyn Garden City, England",Pfizer ,Sun May 09 16:00:00 +0000 2021,2021-05-11 21:08:20
"#Vaccination is urgent. #COVID19 is a horrible disease, much worse than popularly believed. You do not want this vi… https://t.co/GQyWUg3lML",1391422599637479425,Stone Clinic,"San Francisco, CA",Pfizer ,Sun May 09 15:59:33 +0000 2021,2021-05-11 21:08:20
Far be it for #Gates #Pfizer #CIFF to let concerns “over #humanrights #sideEffects deter them. Preventing pregnanci… https://t.co/qkcBNIHiV9,1391421610712780802,🇿🇦 Wonderland 🇿🇦,South Africa,Pfizer ,Sun May 09 15:55:38 +0000 2021,2021-05-11 21:08:20
