tweet,id,name,location,topic,created_at,processed_on
We have both finished our second doses of the vaccines. I finished 4/29; Erin finished 5/7. Looking forward to seei… https://t.co/qQr2K7Oep0,1391319842498564096,Alex Eagleson,"Irvine, CA",Vaccinated ,Sun May 09 09:11:14 +0000 2021,2021-05-11 21:09:45
"Got my first shot of vaccine today!!!
#vaccinated",1391319611811852288,Parul,,Vaccinated ,Sun May 09 09:10:19 +0000 2021,2021-05-11 21:09:45
"Got my 1st dose of vaccine at PHC, Warisnagar, Samastipur Bihar. Smooth process &amp; absolutely free too!
@MoHFW_INDIA… https://t.co/y1Cc5tl4SI",1391319566249193478,Avinash Ankit,"New Delhi, India",Vaccinated ,Sun May 09 09:10:08 +0000 2021,2021-05-11 21:09:45
"Lucky to live in a time and a place where the development of these vaccines is possible #vaccinated 

Until we’re a… https://t.co/rd7n6lviIQ",1391319403539611649,Enda Young,Belfast,Vaccinated ,Sun May 09 09:09:29 +0000 2021,2021-05-11 21:09:45
"Me, my mom &amp; my sister- all have now been vaccinated with 1st dose of @BharatBiotech Covaxin . PCMC govt centres ar… https://t.co/Kkw91PAeFD",1391318758472380419,Ganeshan,blah blah land,Vaccinated ,Sun May 09 09:06:56 +0000 2021,2021-05-11 21:09:45
East Anglian Daily Times: A 27-year-old #Stowmarket 🇬🇧 dies just three weeks after having Oxford #AstraZeneca jab.… https://t.co/73cYRW4V7T,1391318155914629120,Sam Pye,England,Vaccinated ,Sun May 09 09:04:32 +0000 2021,2021-05-11 21:09:45
"EMPLOYERS
You have been warned. #vaccinated #COVID #covid19 #vaccines https://t.co/GjLnTTNoTr",1391317956437626880,Mojica Fitzgerald Kennedy,No DMs,Vaccinated ,Sun May 09 09:03:44 +0000 2021,2021-05-11 21:09:45
"AZ +4 Soreness in arm slowly going, itchiness on site yesterday has gone. No other side effects.👏 #AstraZenaca #vaccinated",1391317864288686082,Nic Morris,"Sydney, New South Wales",Vaccinated ,Sun May 09 09:03:22 +0000 2021,2021-05-11 21:09:45
"1. Got it for FREE But
2. I can afford it, So
3. Made my Donation to pmcares@sbi and I
4. Request You all to donate… https://t.co/cpATOJgxbO",1391317521018482690,भारद्वाजऊवाच,"New Delhi, India",Vaccinated ,Sun May 09 09:02:01 +0000 2021,2021-05-11 21:09:45
"Just got vaccinated, let the joy of life begin! #vaccinated",1391317003646943232,Dan Badea,,Vaccinated ,Sun May 09 08:59:57 +0000 2021,2021-05-11 21:09:45
Where’s my ambulance chasers at? Here’s your chance to get rich saving humanity from Neo-Nazis  👇 #COVID19… https://t.co/MbTYI4Xj6E,1391316981383565315,Mojica Fitzgerald Kennedy,No DMs,Vaccinated ,Sun May 09 08:59:52 +0000 2021,2021-05-11 21:09:45
"Today I got my first dose of #Covishield 
#StayHomeStaySafe
#COVIDVaccination #vaccinated #CovishieldVaccine… https://t.co/HRMj9VZqh7",1391316273363972097,ArYan SiNha,"Begusarai, India",Vaccinated ,Sun May 09 08:57:03 +0000 2021,2021-05-11 21:09:45
Got the first dose of COVISHIELD vaccine... A big thank you to all the frontline health care workers and Bihar govt… https://t.co/vY9XOGpagC,1391316217164488704,प्रतीक झा,"Muzaffarpur, Bihar",Vaccinated ,Sun May 09 08:56:50 +0000 2021,2021-05-11 21:09:45
"Vaccine Breakthrough Infections with SARS-CoV-2 Variants | NEJM https://t.co/siMmFPjL2u 
#BreakthroughInfections… https://t.co/VFrsboNp0F",1391315633577594880,Judith L.,US 🍎🦞🇺🇸🇫🇷👩🏾‍💻📊⛵️♻️🌊,Vaccinated ,Sun May 09 08:54:31 +0000 2021,2021-05-11 21:09:45
First dose! #COVID19 #coronavirus #Pfizer #PfizerVaccine #PfizerBiontech #vaccinated https://t.co/iPpCABMVpY,1391315622420697089,Gavin in Istanbul,"Istanbul, Turkey",Vaccinated ,Sun May 09 08:54:28 +0000 2021,2021-05-11 21:09:45
"Mothers are our real strength, the real fighters who has never taken a single day leave from her daily routine.

Th… https://t.co/LvvkBXjgtn",1391315337245724673,Shubham Kumar Sharma 🇮🇳,"Meerut, INDIA",Vaccinated ,Sun May 09 08:53:20 +0000 2021,2021-05-11 21:09:45
"Vaccinated✅✅✅
#vaccinated",1391315135700946952,Adar choonawala,India,Vaccinated ,Sun May 09 08:52:32 +0000 2021,2021-05-11 21:09:45
"दवाई भी और कढ़ाई भी।
 First Dose of vaccination Done 💉 Thank you @narendramodi जी for managing So well..… https://t.co/x03iSGTcpS",1391314474276061186,अमित पंजियार🇮🇳,"Patna, India",Vaccinated ,Sun May 09 08:49:54 +0000 2021,2021-05-11 21:09:45
"YAY I’m vaccinated :D
#vaccinated",1391314247716679683,Narry✨,,Vaccinated ,Sun May 09 08:49:00 +0000 2021,2021-05-11 21:09:45
"They are anyway naked. But they can't see as they are also blind to the truth. 

Hence the noise will continue.… https://t.co/jbTIT6gJLs",1391313770438303746,Prabhat Kumar,"Bengaluru, India",Vaccinated ,Sun May 09 08:47:06 +0000 2021,2021-05-11 21:09:45
"GOOD NEWS AMERICA!
👇
OSHA Imposes New Guidance For Employer-Required COVID-19 Vaccines - if you are injured by a va… https://t.co/magP1keOTD",1391313209664196618,Mojica Fitzgerald Kennedy,No DMs,Vaccinated ,Sun May 09 08:44:53 +0000 2021,2021-05-11 21:09:45
I am a #vaccinated #SerialKiffeur : I just watched the episode S02 | E13 of #ghostwriter ! https://t.co/2Jps4zBFPs #tvtime,1391313143096356865,😷 SerialKiffeur,"Strasbourg, France",Vaccinated ,Sun May 09 08:44:37 +0000 2021,2021-05-11 21:09:45
"The weekend #shot !! 

Please get yourself registered and vaccinated!

#vaccinated
#AstraZeneca #Covishield https://t.co/RUAXcaZB4z",1391313116504354817,Jaynam Shah,Mumbai,Vaccinated ,Sun May 09 08:44:30 +0000 2021,2021-05-11 21:09:45
Got first Jab of AstraZeneca #vaccinated,1391313023697133570,Akhtar Bodla,"Islamabad, Pakistan",Vaccinated ,Sun May 09 08:44:08 +0000 2021,2021-05-11 21:09:45
"Got vaccinated with first dose✌️
#CovishieldVaccine #vaccinated #VaccineForAll",1391312516962144261,Aniketsinh Khedekar,Mumbai,Vaccinated ,Sun May 09 08:42:08 +0000 2021,2021-05-11 21:09:45
@mybmc Got my first dose of vaccination done at Cooper Hospital in morning. Great facility and great management don… https://t.co/nNeYGm3xPn,1391312232928079878,tossacoin,,Vaccinated ,Sun May 09 08:41:00 +0000 2021,2021-05-11 21:09:45
"#PUCares #VaccineForAll #vaccinated 

Got my first dose of Vaccination ....have u taken yours?

PU urges everyone t… https://t.co/nTXEIGwAgR",1391311887485177857,Ketki Naik,,Vaccinated ,Sun May 09 08:39:37 +0000 2021,2021-05-11 21:09:45
FINALLY! Some help to protect people from these remorseless billionaires and predators in big Pharma.… https://t.co/O9wkr3o54W,1391311703594446850,Mojica Fitzgerald Kennedy,No DMs,Vaccinated ,Sun May 09 08:38:54 +0000 2021,2021-05-11 21:09:45
"On 8th May 2021, I took my first Covid-19 vaccine shot at Apollo CVHF Heart Institute, Ahmedabad. Loved the fever,… https://t.co/iCvWW4OoLk",1391311406625017856,Gaurav Barot,Worldwide,Vaccinated ,Sun May 09 08:37:43 +0000 2021,2021-05-11 21:09:45
"Got vaccinated.💉
#vaccinated 
#VaccineForAll https://t.co/viC5N72t4i",1391311402711674883,Madhav.R,Bihar-Kerala-Delhi,Vaccinated ,Sun May 09 08:37:42 +0000 2021,2021-05-11 21:09:45
Reporter Questions Biden On Why He’s Wearing A Mask Around Other Vaccinated People via @freecapecodnews… https://t.co/5cQPtP9E9e,1391310082399428608,FREE Cape Cod News,"Cape Cod, MA / Worldwide",Vaccinated ,Sun May 09 08:32:27 +0000 2021,2021-05-11 21:09:45
"Conspiracy theorists is a comedian.
Because They open the Package cushioning paper then said 

""Look! Nothing is wr… https://t.co/mWx6nh15Mv",1391310006650163201,ろむお,Japan,Vaccinated ,Sun May 09 08:32:09 +0000 2021,2021-05-11 21:09:45
"Ever thought a boy who was/is afraid of going towards Dr. because of fear of injection 💉...
Is now happily register… https://t.co/NhMe1RjmYe",1391309958243782660,SaurabhTajane 🇮🇳,,Vaccinated ,Sun May 09 08:31:57 +0000 2021,2021-05-11 21:09:45
"Successfully #vaccinated My 1st dose with my family..
Do get vaccinated ASAP.. https://t.co/QnEGUU1eFa",1391309489123389447,Naganathan,,Vaccinated ,Sun May 09 08:30:06 +0000 2021,2021-05-11 21:09:45
"Get yourself vaccinated as soon as you can. Let's not waste time
#vaccinated https://t.co/EL3zq4Sk40",1391309391261958146,Vishal Dikshit,"Mumbai, India",Vaccinated ,Sun May 09 08:29:42 +0000 2021,2021-05-11 21:09:45
"Got Vaccinated ✌️✌️
#vaccinated 
#vaccination https://t.co/lWMrIMkT3n",1391308984636764160,Vivek Kumar,Kahalgaon,Vaccinated ,Sun May 09 08:28:05 +0000 2021,2021-05-11 21:09:45
"Got my daughter vaccinated under 18+ category. Very well managed at ""Jalaram Lohana Samaj Community 18, Subhanpura""… https://t.co/5F3zvnPlAx",1391308762053439490,subhajit sarkar,,Vaccinated ,Sun May 09 08:27:12 +0000 2021,2021-05-11 21:09:45
"Let's get #vaccinated💉
#covaxine https://t.co/rH0ww0EaQO",1391308582193274880,Fanish Sahu🇮🇳,Gariyaband,Vaccinated ,Sun May 09 08:26:29 +0000 2021,2021-05-11 21:09:45
"#Global aid of 6,608 #oxygenconcentrators, 3,856 #oxygen cylinders,14 oxygen #plants, 4,330 #ventilators and over 3… https://t.co/9IGNAm6VCd",1391307648318926849,Pritesh #StayHomeSaveLife . Wear Masks. 🇮🇳,WorldWide,Vaccinated ,Sun May 09 08:22:47 +0000 2021,2021-05-11 21:09:45
"Mard ko Dard nahi hota @SrBachchan
दवाई भी और कढ़ाई भी। First Dose of vaccination Done 💉 Thank you @DM_Samastipur s… https://t.co/gfuZkmookm",1391307646641209347,Pankaj,,Vaccinated ,Sun May 09 08:22:46 +0000 2021,2021-05-11 21:09:45
I am a #vaccinated #SerialKiffeur : I just watched the episode S02 | E12 of #ghostwriter ! https://t.co/G0D8bf5G9p #tvtime,1391306930770092032,😷 SerialKiffeur,"Strasbourg, France",Vaccinated ,Sun May 09 08:19:56 +0000 2021,2021-05-11 21:09:45
"Got my first dose of #covaxin💉 today! 
Please get #vaccinated and protect yourself!!🙏 https://t.co/XS0fN9FMVd",1391306778223124482,Thalesh Kuma Jhariya,"Raipur, Chhattisgarh",Vaccinated ,Sun May 09 08:19:19 +0000 2021,2021-05-11 21:09:45
Have you got vaccinated ? #vaccinated #VaccinationDrive #IndiaFightsCOVID19 https://t.co/Q8IZpyQm4P,1391306475796975619,शुभम खंडेलवाल 🇮🇳,अर्यावार्ता 🇮🇳,Vaccinated ,Sun May 09 08:18:07 +0000 2021,2021-05-11 21:09:45
Finally #vaccinated #CovishieldVaccine #COVID19Vaccination https://t.co/VLqiIqrBvb,1391306358125826050,Rahul Sidana,uttar pradesh,Vaccinated ,Sun May 09 08:17:39 +0000 2021,2021-05-11 21:09:45
"Since the U.S. has so many #unusedvaccines that'll spoil, let's invite every single #olympics2021 athlete, #OOC &amp;… https://t.co/3TngVRlzzb",1391305317259124737,☯️ ¡en💙vivo! ☯️,The California Riviera & #507,Vaccinated ,Sun May 09 08:13:31 +0000 2021,2021-05-11 21:09:45
"@BillGates
@melindagates
Why won't #Doctors and #Nurses get #Vaccinated? Because....#KnowledgeIsPowerfulTruth 

https://t.co/1IezIuGieR",1391305297872965634,Adam Bin Alwaleed,Worldly ,Vaccinated ,Sun May 09 08:13:26 +0000 2021,2021-05-11 21:09:45
Moderna-Gang where you atttt? 💉👀 #vaccinated,1391304956435644421,robin 🌸,he/him,Vaccinated ,Sun May 09 08:12:05 +0000 2021,2021-05-11 21:09:45
"First Shot Done ☑
I urge everyone to get themselves registered on the Arogya Setu app or the Cowin website. Get you… https://t.co/L3A17T2pCZ",1391304894213099522,Rohit Ranjan Kumar,,Vaccinated ,Sun May 09 08:11:50 +0000 2021,2021-05-11 21:09:45
"Got my 1st dose of covishield vaccine. 
A special thanks to all the front-line workers and Doctors too!! 

अफवाहों… https://t.co/sgfO094ahk",1391304854195249153,Saurav Singh,India,Vaccinated ,Sun May 09 08:11:41 +0000 2021,2021-05-11 21:09:45
I got utterly pfizered last night #vaccinated https://t.co/4zKH4BmKbe,1391304292116668418,Hannah Cutting,,Vaccinated ,Sun May 09 08:09:27 +0000 2021,2021-05-11 21:09:45
"Happy mother's day ......💐💐
stay home, stay safe.. if any emergency dial 112
#112karnataka #DGPkarnataka… https://t.co/8NerwOcnZl",1391303074174488580,112Karnataka,Karnataka,Vaccinated ,Sun May 09 08:04:36 +0000 2021,2021-05-11 21:09:45
"First Dose of vaccination Done💉 Thank you 
@narendramodi 
#VaccineFor18Plus
#vaccinated https://t.co/S31QhawEl4",1391302935020146692,गिरीश शर्मा (प्रधान)🔸,,Vaccinated ,Sun May 09 08:04:03 +0000 2021,2021-05-11 21:09:45
"What if Cowin Portal was a Frustrated Baburao? He to vaccine centers be like:
.
.
""Uthale re devaa uthale, eee mere… https://t.co/65xjoRzTI4",1391302748944011270,RJ Aditya,"Ahmedabad, India",Vaccinated ,Sun May 09 08:03:19 +0000 2021,2021-05-11 21:09:45
"The politics being played over #vaccination is just DISGUSTING🤦‍♂️, I mean how simple is it to understand that Peop… https://t.co/rTfFm8lIrc",1391302065306050560,Aeyy Indu Daa....😁🤪,India,Vaccinated ,Sun May 09 08:00:36 +0000 2021,2021-05-11 21:09:45
"Commonsense video of the day. 

I am going to find a common-sense video &amp; post it every morning &amp; please share.… https://t.co/f8lagh0k5e",1391301937631539206,War On Speech,uk,Vaccinated ,Sun May 09 08:00:05 +0000 2021,2021-05-11 21:09:45
"Thanks to every person  from top leadership to ground workers who are tirelessly working to safegaurd us 🙏🤝👍

Thank… https://t.co/DhQlq87V1V",1391301905385590788,Pavanjit Mane,"Pune, India",Vaccinated ,Sun May 09 07:59:58 +0000 2021,2021-05-11 21:09:45
"Oxygen refill at Temple of Knowledge (TOK)Pitampura (Art of Living)
Address: Temple of Knowledge(TOK) 
PLOT NO. 11,… https://t.co/reKAsHEx53",1391301522579812354,𝒜𝓃𝓊𝒿 𝒥𝒶𝒾𝓃🇮🇳,"Rohini, New Delhi",Vaccinated ,Sun May 09 07:58:26 +0000 2021,2021-05-11 21:09:45
@chinmaygavankar @collectorpal @mybmc @VasaiVirarMcorp @InfoDivKonkan @CMOMaharashtra @rajeshtope11 @JnsVasai… https://t.co/F582bKKUKf,1391301271299051525,Raj,"Mumbai, India",Vaccinated ,Sun May 09 07:57:26 +0000 2021,2021-05-11 21:09:45
I am a #vaccinated #SerialKiffeur : I just watched the episode S02 | E11 of #ghostwriter ! https://t.co/6GancWEaCi #tvtime,1391301177309081605,😷 SerialKiffeur,"Strasbourg, France",Vaccinated ,Sun May 09 07:57:04 +0000 2021,2021-05-11 21:09:45
"#vaccinated 
#VaccineFor18Plus 
We all get vaccinated on 1st day ...we have taken our first dose of covisheild covi… https://t.co/AzPRXihWgl",1391301140914999300,Kanhaiya Kumar(NOT FROM JNU),"Mumbai, India",Vaccinated ,Sun May 09 07:56:55 +0000 2021,2021-05-11 21:09:45
"🙌 Very happy to have received vaccination #1 

#COVID19 #vaccinated https://t.co/E8aLr6Eb5M",1391301027182284800,Suzy Christopher ⚓,London and Norfolk,Vaccinated ,Sun May 09 07:56:28 +0000 2021,2021-05-11 21:09:45
First dose covishield #vaccinated https://t.co/9e3p7nfDUI,1391301003614461952,@kumarsunny,,Vaccinated ,Sun May 09 07:56:23 +0000 2021,2021-05-11 21:09:45
"The best way to rescue yourself  is to stay home🏕️😷
#112karnataka #DGPkarnataka #pratapreddyc #COVID19India… https://t.co/GqLyvIICgi",1391300666031677447,112Karnataka,Karnataka,Vaccinated ,Sun May 09 07:55:02 +0000 2021,2021-05-11 21:09:45
1st Dose. #vaccinated ✌️ #VaccineFor18Plus,1391299798146293762,भारद्वाजऊवाच,"New Delhi, India",Vaccinated ,Sun May 09 07:51:35 +0000 2021,2021-05-11 21:09:45
I am a strong supporter of holistic medicine. I also believe everybody should get the #COVID19 vaccine. #vaccinated,1391299396353073155,Ray Dehghan,"Geneva, Illinois USA",Vaccinated ,Sun May 09 07:49:59 +0000 2021,2021-05-11 21:09:45
दवाई भी और कराई भी। First Dose of vaccination Done 💉 Thank you @NitishKumar sir for managing So well..… https://t.co/j6Cm8lUEqX,1391298520037007361,Lalan Kushwaha,India,Vaccinated ,Sun May 09 07:46:30 +0000 2021,2021-05-11 21:09:46
"@naomirwolf It is scary, take away what makes us human and what do you get? #Dehumanization

Cover this a bit in my… https://t.co/Yf8PrOi3Zw",1391298078997721090,Nay Eite,,Vaccinated ,Sun May 09 07:44:45 +0000 2021,2021-05-11 21:09:46
"Just got my 1st vaccine-shot.
My ability to receive and send 5G Packages is developing. Body is being updated... Up… https://t.co/LVgozmNUJu",1391297950366806016,Navak 🏳️‍🌈 💉 1/2,Deutschland,Vaccinated ,Sun May 09 07:44:15 +0000 2021,2021-05-11 21:09:46
First Jab done... Finally am #vaccinated Thanks to all the staffs and people behind for the smooth process at… https://t.co/xkpJHOsZ2I,1391297665460183042,Bhaskar Das,"Guwahati,Assam,INDIA",Vaccinated ,Sun May 09 07:43:07 +0000 2021,2021-05-11 21:09:46
"India's COVID-19 vaccination coverage nears 17 crore: Centre

READ: https://t.co/a9TO1uwcgq 

#India #COVID19 #CoronavirusIndia #vaccinated",1391297653468667904,First India,"Jaipur, India",Vaccinated ,Sun May 09 07:43:04 +0000 2021,2021-05-11 21:09:46
"Doddappa - 2nd dose.
Appa , amma n myself - 1st dose.
#vaccinated",1391297570215923721,Ramesh,"Bengaluru, India",Vaccinated ,Sun May 09 07:42:44 +0000 2021,2021-05-11 21:09:46
"@RahulGu72548004 @PMOIndia @drharshvardhan Request:

Pls alllow upto 4 ppl (including driver) in cars if all 4 have… https://t.co/YMA864rbhe",1391297548007055362,goti newdeep,INDIA,Vaccinated ,Sun May 09 07:42:39 +0000 2021,2021-05-11 21:09:46
"FIRST SHOT...!!! #vaccinated 
Stay Safe...!!!",1391297509566287873,Navneeth Suresh,,Vaccinated ,Sun May 09 07:42:29 +0000 2021,2021-05-11 21:09:46
"Just think how ridiculous it is, no travel in or out forever.... Australia removing itself from the human race for… https://t.co/VI3jgMtOmY",1391297160285548545,G.J Smith,"Kyoto-shi Shimogyo-ku, Kyoto",Vaccinated ,Sun May 09 07:41:06 +0000 2021,2021-05-11 21:09:46
Have you been vaccinated and thinking of your first post-pandemic travel? Here’s what you need to know to visit… https://t.co/o5LdaKIAeb,1391296879242223620,STEK,Nicosia-Cyprus,Vaccinated ,Sun May 09 07:39:59 +0000 2021,2021-05-11 21:09:46
"Vaccination Done 👍

#vaccinated #CoronaVaccine #VaccineFor18Plus #IndiaFightsCOVID19 @mlkhattar @BJP4Haryana… https://t.co/6bcIGFTX0V",1391295920348688386,Adv Shubham Hallu,Narwana,Vaccinated ,Sun May 09 07:36:11 +0000 2021,2021-05-11 21:09:46
"I got #vaccinated 
Thank you @narendramodi ji &amp; @NitishKumar ji. 

#Motihari
#VaccinationDrive 
#VaccineFor18Plus… https://t.co/aeydWF3U9b",1391295655583223816,𝓐𝓶𝓲𝓽 𝓚𝓾𝓶𝓪𝓻 🐦,"Motihari, India New Delhi",Vaccinated ,Sun May 09 07:35:07 +0000 2021,2021-05-11 21:09:46
When people say that our PM will get things done... I just tell them #NoMoreModi because he doesn't give a shit!… https://t.co/iIsz1ILDec,1391295623467470851,Ankush Poddar,"New Delhi, India",Vaccinated ,Sun May 09 07:35:00 +0000 2021,2021-05-11 21:09:46
"Got my first jab of #COVISHIELD (18+ category) in #Bihar , only took 10 min without any difficulty . Thank you… https://t.co/GCDrndbOah",1391295340960108545,Jerry,,Vaccinated ,Sun May 09 07:33:52 +0000 2021,2021-05-11 21:09:46
"@yogibaba_in @PaliSirohiOnlin @bjpmediasirohi1 
#VaccineForAll #vaccinated 
Look into this matter sir",1391295283103821825,Deepanshu,,Vaccinated ,Sun May 09 07:33:39 +0000 2021,2021-05-11 21:09:46
Check out the new Brits International shop website at; https://t.co/7kDXVCJenl @Britskc #british #smallbusiness… https://t.co/i3WZiO98b0,1391295164744966145,Brits International,"Kansas City, Missouri",Vaccinated ,Sun May 09 07:33:10 +0000 2021,2021-05-11 21:09:46
"Request u all to take vaccine,good for u,family and society 💉 #vaccinated #CoronaVaccine https://t.co/hTKWeOKFT0",1391294987900383235,Abhay Bhanu,"New Delhi, India",Vaccinated ,Sun May 09 07:32:28 +0000 2021,2021-05-11 21:09:46
@AUThackeray @AGSawant @KishoriPednekar @mybmcWardGS Any plan of doing #DriveInVaccination in #ThaneCity &amp; Suburbs… https://t.co/r53He8NUAs,1391294562413387776,Gajanen A Bhardi,Global Indian ,Vaccinated ,Sun May 09 07:30:47 +0000 2021,2021-05-11 21:09:46
It would be funny if it wasn't so likely to happen... #COVID19 #Travel #GreenList #Cautious #Testing #Holiday… https://t.co/3LEL7LI7ce,1391294194862465027,Brenda Gunning,"South Yorkshire, UK ",Vaccinated ,Sun May 09 07:29:19 +0000 2021,2021-05-11 21:09:46
"Took my first dose of the vaccine. If you are eligible, get vaccinated.
#vaccinated https://t.co/3gcBkCzUHC",1391294177132965888,Vishal Majumdar,,Vaccinated ,Sun May 09 07:29:15 +0000 2021,2021-05-11 21:09:46
First Jab ✅ #Covishield #Vaccinated https://t.co/AC5G6JmCgE,1391293553020522503,Vrundan Thacker,Ahmedabad,Vaccinated ,Sun May 09 07:26:46 +0000 2021,2021-05-11 21:09:46
@mfusmani1 We need a #vaccinated picture with you wearing those shoes! 😆,1391293490097754112,Sinéad شنیڈ,London,Vaccinated ,Sun May 09 07:26:31 +0000 2021,2021-05-11 21:09:46
"Finally Got Vaccinated..😊😊😊

#CovishieldVaccine 
#COVID19Vaccination 
#vaccinated https://t.co/2f5UDpjOmQ",1391293285692436482,Himanshu Raj😷,"मिथिलांचल

🇮🇳",Vaccinated ,Sun May 09 07:25:42 +0000 2021,2021-05-11 21:09:46
"@arunbothra #vaccination of #mother in law by daughter in law.
Say how many here whose #mother #vaccinated by daugh… https://t.co/XTaM5aSr0Z",1391293131484590081,Paurush Helpline,India,Vaccinated ,Sun May 09 07:25:06 +0000 2021,2021-05-11 21:09:46
"I’m finally FULLY #vaccinated and very proud of that fact. Please, get this done, people…",1391292863296724995,Spartan23,"Osijek, Croatia",Vaccinated ,Sun May 09 07:24:02 +0000 2021,2021-05-11 21:09:46
"First jab done.

Thank you @adarpoonawalla 🙏🏽

#vaccinated 
#CovishieldVaccine",1391292844279681025,Govind Mahtolia,"Noida, India",Vaccinated ,Sun May 09 07:23:57 +0000 2021,2021-05-11 21:09:46
"8/n

8. The transparency in reporting and making registry is not carried out. Hundreds of dead happening in big hos… https://t.co/nunczbVqiH",1391292821328388096,Pushkar,,Vaccinated ,Sun May 09 07:23:52 +0000 2021,2021-05-11 21:09:46
"Got my 1st shot of #Covishield  vaccine at my hometown..Kudos to all health workers.... Thanks to central,state and… https://t.co/mxyilYUDeS",1391292759680569348,Sumit Kumar,,Vaccinated ,Sun May 09 07:23:37 +0000 2021,2021-05-11 21:09:46
#TeamPfizer #vaccinated #vaccine #COVID19 #PfizerFamily #5GNetwork has been installed! https://t.co/xXX75AdxaD,1391292423251271681,Mehandi,"Burnaby, British Columbia",Vaccinated ,Sun May 09 07:22:17 +0000 2021,2021-05-11 21:09:46
Today I took my Covid #Vaccine dose of Covaxin. I urge all the citizens 18 years and above to register on the Cowin… https://t.co/FSoZa1Bl8Z,1391292330213142528,कमलाकर शेटे - Kamalakar Shete,"Karjat-Jamkhed, A.Nagar; Pune",Vaccinated ,Sun May 09 07:21:55 +0000 2021,2021-05-11 21:09:46
"We must ensure that our Covid center doesn't act like a super spreader. 
Gov. Must ensure pure PPE model in this va… https://t.co/R1e5q1AspH",1391292152303341571,Aman Pandey,"Lucknow, India",Vaccinated ,Sun May 09 07:21:12 +0000 2021,2021-05-11 21:09:46
This is fantastic. #GetVaccinated #vaccinated #NoVaccine https://t.co/7O1vPejLJQ,1391291962972585988,JAC,"Brooklyn, NY",Vaccinated ,Sun May 09 07:20:27 +0000 2021,2021-05-11 21:09:46
No flu at all this past winter huh? Im trying to find someone who had the flu? 🤷🏿‍♀️ Nobody had the flu and thats n… https://t.co/HWz3WPN290,1391291689461972996,Funky Cold Medina 🏳️‍🌈🌪️🧜🏿‍♀️,The Great Awakening,Vaccinated ,Sun May 09 07:19:22 +0000 2021,2021-05-11 21:09:46
"It does my head in, when I see commercials, looking forward into the future, wearing face masks 😷 no no no, we shou… https://t.co/OQutpS1wse",1391290909279637506,Paul Berry,"Warrington, Cheshire, UK",Vaccinated ,Sun May 09 07:16:16 +0000 2021,2021-05-11 21:09:46
"Also, experts out there - after you're fully #vaccinated with #Covaxin, for how long does it offer protection against #COVID19?",1391290798189121539,Pablo Chaterji,Mumbai,Vaccinated ,Sun May 09 07:15:49 +0000 2021,2021-05-11 21:09:46
"First dose done✅
I urge everyone to get vaccinated 🙏
Big thanks to shri @NitishKumar for safe and smooth vaccinatio… https://t.co/ZeppN1ieuE",1391290568865509376,Keshav Kashyap💚,"Patna, India",Vaccinated ,Sun May 09 07:14:55 +0000 2021,2021-05-11 21:09:46
"No vaccine from last 8 days. and no update of availability. Delhi-32  shahadara
@AmitShah @ArvindKejriwal… https://t.co/sPRJLY2a9o",1391290377466830849,krishna counselling,"New Delhi, India",Vaccinated ,Sun May 09 07:14:09 +0000 2021,2021-05-11 21:09:46
My parents &amp; in law's are fully vaccinated. Do register &amp; get your parents vaccinated. The best you can do for your… https://t.co/tiou895Ns4,1391289960569790472,India First 🇮🇳,,Vaccinated ,Sun May 09 07:12:30 +0000 2021,2021-05-11 21:09:46
"Took the first dose of #Covaxin today.

Thank you all the scientists, doctors, nurses, and other medical warriors f… https://t.co/XtJMgC6ksE",1391289845327142917,HighChair Official,,Vaccinated ,Sun May 09 07:12:02 +0000 2021,2021-05-11 21:09:46
My parents &amp; in law's are fully vaccinated. Do register &amp; get your parents vaccinated. The best you can do for your… https://t.co/riGs9cei4p,1391289646038929410,India First 🇮🇳,,Vaccinated ,Sun May 09 07:11:15 +0000 2021,2021-05-11 21:09:46
"Interesting fact..
Vaccinated person cannot affect an unvaccinated person...

#Covid19 #COVID19Vaccine #vaccinated… https://t.co/QzjpaqUnyf",1391289641366540293,Paul Pradeep CN,"Chennai, India",Vaccinated ,Sun May 09 07:11:14 +0000 2021,2021-05-11 21:09:46
"Have visited 3 different vaccination centers for parents and wife, I had my number at Sasoon... Sasoon has probably… https://t.co/7XI4sMfsab",1391288999361204229,Rushi,Pune,Vaccinated ,Sun May 09 07:08:41 +0000 2021,2021-05-11 21:09:46
Got myself and mother vaccinated today &amp; I guess this mother's day the best gift you could giver her is to get her… https://t.co/tg2mSZCPQV,1391288960987459587,DR. WEAR A MASK 😷,,Vaccinated ,Sun May 09 07:08:31 +0000 2021,2021-05-11 21:09:46
"Got The 1st Jab Of Vaccine. Thanks To @BiharHealthDept @MoHFW_INDIA 
#vaccinated https://t.co/2tcj7fVXjP",1391288785011453955,Vijay Khemka💼,"Kolkata, India",Vaccinated ,Sun May 09 07:07:49 +0000 2021,2021-05-11 21:09:46
"Go &amp; get #vaccinated for Corona!!
Fully vaccinated seniors are 94 percent less likely to be hospitalized with… https://t.co/5c776lp0mC",1391288668782874629,Shehnaz Banu,,Vaccinated ,Sun May 09 07:07:22 +0000 2021,2021-05-11 21:09:46
"Go for Vaccination । Serve the Nation 🙋

#vaccinated",1391288437131538433,Unknown ~ गुमनाम✍️,,Vaccinated ,Sun May 09 07:06:26 +0000 2021,2021-05-11 21:09:46
